Date,Open*,Single_day_Increase(%),Sixty_Days_Increase(%)
2016-11-2,730.07,4.0964,24.3358
2016-11-3,742.35,1.682,22.0147
2016-11-4,689.12,-7.1705,13.1068
2016-11-5,703.53,2.0911,15.6051
2016-11-6,703.81,0.0398,14.9755
2016-11-7,710.74,0.9846,15.2935
2016-11-8,703.09,-1.0763,12.312
2016-11-9,709.83,0.9586,13.8166
2016-11-10,722.84,1.8328,15.5707
2016-11-11,715.55,-1.0085,17.1945
2016-11-12,716.75,0.1677,17.1942
2016-11-13,705.2,-1.6114,15.4496
2016-11-14,702,-0.4538,14.7084
2016-11-15,705.79,0.5399,15.7953
2016-11-16,711.17,0.7623,16.5625
2016-11-17,744.88,4.7401,21.4574
2016-11-18,740.71,-0.5598,20.3055
2016-11-19,751.83,1.5013,21.9085
2016-11-20,751.88,0.0067,22.8442
2016-11-21,731.27,-2.7411,21.1485
2016-11-22,739.64,1.1446,22.4739
2016-11-23,751.74,1.6359,22.976
2016-11-24,744.62,-0.9471,22.0637
2016-11-25,740.44,-0.5614,21.8242
2016-11-26,741.51,0.1445,20.7687
2016-11-27,735.44,-0.8186,20.2429
2016-11-28,732.48,-0.4025,20.0416
2016-11-29,736.33,0.5256,20.4515
2016-11-30,736.28,-0.0068,19.7497
2016-12-1,746.05,1.3269,20.4175
2016-12-2,757.54,1.5401,22.443
2016-12-3,778.25,2.7338,25
2016-12-4,771.64,-0.8493,24.4497
2016-12-5,773.39,0.2268,24.3078
2016-12-6,758.72,-1.8968,22.3881
2016-12-7,764.21,0.7236,22.3396
2016-12-8,768.08,0.5064,22.5496
2016-12-9,769.94,0.2422,23.1713
2016-12-10,773.02,0.4,23.179
2016-12-11,774.75,0.2238,19.9098
2016-12-12,770.04,-0.6079,20.0571
2016-12-13,780.65,1.3779,21.2809
2016-12-14,780.01,-0.082,20.6809
2016-12-15,780.07,0.0077,20.8807
2016-12-16,778.96,-0.1423,20.3097
2016-12-17,785.17,0.7972,21.4824
2016-12-18,791.01,0.7438,22.4264
2016-12-19,790.69,-0.0405,23.5565
2016-12-20,792.25,0.1973,23.7268
2016-12-21,800.64,1.059,24.4196
2016-12-22,834.18,4.1891,24.7423
2016-12-23,864.89,3.6815,28.4937
2016-12-24,922.18,6.624,35.5986
2016-12-25,899.65,-2.4431,32.5928
2016-12-26,896.91,-0.3046,29.1666
2016-12-27,908.35,1.2755,28.9986
2016-12-28,934.83,2.9152,31.581
2016-12-29,975.13,4.3109,32.4397
2016-12-30,972.53,-0.2666,33.7807
2016-12-31,960.63,-1.2236,32.7421
2017-1-1,963.66,0.3154,28.9611
2017-1-2,998.62,3.6278,30.9069
2017-1-3,1021.6,2.3012,40.3786
2017-1-4,1044.4,2.2318,40.5193
2017-1-5,1156.73,10.7555,51.235
2017-1-6,1014.24,-12.3183,37.9321
2017-1-7,903.49,-10.9195,28.0889
2017-1-8,908.17,0.518,27.6483
2017-1-9,913.24,0.5583,26.3738
2017-1-10,902.44,-1.1826,26.1997
2017-1-11,908.11,0.6283,26.6603
2017-1-12,775.18,-14.6381,13.6336
2017-1-13,803.74,3.6843,17.7717
2017-1-14,825.14,2.6626,19.8944
2017-1-15,818.14,-0.8483,18.2838
2017-1-16,821.78,0.4449,13.9886
2017-1-17,830.95,1.1159,15.6643
2017-1-18,909.37,9.4374,23.6004
2017-1-19,888.34,-2.3126,21.2811
2017-1-20,898.17,1.1066,25.1288
2017-1-21,895.55,-0.2917,23.6925
2017-1-22,922.21,2.9769,25.0335
2017-1-23,925.5,0.3568,26.3374
2017-1-24,910.68,-1.6013,25.2975
2017-1-25,891.92,-2.06,23.093
2017-1-26,902.4,1.175,25.0866
2017-1-27,918.36,1.7686,27.2577
2017-1-28,919.81,0.1579,26.89
2017-1-29,922.07,0.2457,27.1425
2017-1-30,920.15,-0.2082,25.6074
2017-1-31,920.96,0.088,24.1553
2017-2-1,970.94,5.4269,26.8484
2017-2-2,990,1.963,29.6607
2017-2-3,1011.46,2.1677,31.6016
2017-2-4,1031.33,1.9645,35.4629
2017-2-5,1043.52,1.182,35.9213
2017-2-6,1028.4,-1.4489,33.966
2017-2-7,1040.14,1.1416,34.8654
2017-2-8,1062.32,2.1324,36.5978
2017-2-9,1064.7,0.224,36.598
2017-2-10,995.63,-6.4873,30.7186
2017-2-11,988.9,-0.676,28.6647
2017-2-12,1003.52,1.4784,30.2251
2017-2-13,998.89,-0.4614,29.756
2017-2-14,991.73,-0.7168,29.1815
2017-2-15,1006.21,1.4601,29.8444
2017-2-16,1007.65,0.1431,29.2437
2017-2-17,1026.12,1.833,31.1172
2017-2-18,1049.21,2.2502,33.1701
2017-2-19,1054.76,0.529,32.6401
2017-2-20,1048.69,-0.5755,27.8755
2017-2-21,1079.28,2.917,27.111
2017-2-22,1114.8,3.2911,23.7781
2017-2-23,1117.27,0.2216,26.4428
2017-2-24,1172.71,4.9621,31.7095
2017-2-25,1170.41,-0.1961,30.2379
2017-2-26,1144.27,-2.2334,25.0893
2017-2-27,1163.78,1.705,22.4834
2017-2-28,1180.72,1.4556,24.2056
2017-3-1,1180.04,-0.0576,25.3716
2017-3-2,1224.68,3.7829,28.8391
2017-3-3,1250.71,2.1255,27.3368
2017-3-4,1277.43,2.1364,27.172
2017-3-5,1254.29,-1.8114,23.1288
2017-3-6,1267.47,1.0508,13.4241
2017-3-7,1273.21,0.4529,26.1953
2017-3-8,1223.23,-3.9255,33.1893
2017-3-9,1150.35,-5.958,26.7133
2017-3-10,1189.36,3.3911,29.5461
2017-3-11,1116.32,-6.1411,24.5876
2017-3-12,1176.62,5.4017,29.361
2017-3-13,1221.78,3.8381,47.8372
2017-3-14,1232.16,0.8496,45.0025
2017-3-15,1240.16,0.6493,42.9892
2017-3-16,1251.33,0.9007,44.7382
2017-3-17,1180.16,-5.6875,38.6058
2017-3-18,1099.69,-6.8186,30.6713
2017-3-19,976.73,-11.1813,10.0526
2017-3-20,1037.24,6.1952,18.5604
2017-3-21,1055.36,1.7469,19.2007
2017-3-22,1120.65,6.1865,25.6789
2017-3-23,1050.05,-6.2999,16.4021
2017-3-24,1038.45,-1.1047,14.9406
2017-3-25,936.54,-9.8137,6.7282
2017-3-26,974.02,4.002,12.7902
2017-3-27,972.05,-0.2023,11.4129
2017-3-28,1044.58,7.4616,17.1059
2017-3-29,1046.08,0.1436,17.0916
2017-3-30,1042.21,-0.37,16.4759
2017-3-31,1026.64,-1.4939,15.1902
2017-4-1,1071.71,4.39,19.4922
2017-4-2,1080.61,0.8304,14.8957
2017-4-3,1102.95,2.0674,15.0001
2017-4-4,1145.52,3.8596,16.692
2017-4-5,1134.14,-0.9934,13.7341
2017-4-6,1125.81,-0.7345,11.8176
2017-4-7,1178.94,4.7193,17.9858
2017-4-8,1172.65,-0.5335,16.3107
2017-4-9,1176.57,0.3343,14.5126
2017-4-10,1187.3,0.912,15.2006
2017-4-11,1187.46,0.0135,21.7014
2017-4-12,1204.81,1.4611,23.8385
2017-4-13,1201.02,-0.3146,22.0455
2017-4-14,1170.33,-2.5553,19.9516
2017-4-15,1167.3,-0.2589,20.4095
2017-4-16,1172.61,0.4549,19.4043
2017-4-17,1183.25,0.9074,20.1686
2017-4-18,1193.77,0.8891,19.2247
2017-4-19,1212.13,1.538,18.5125
2017-4-20,1211.08,-0.0866,17.8969
2017-4-21,1229.42,1.5144,19.9868
2017-4-22,1222.71,-0.5458,16.524
2017-4-23,1231.92,0.7532,13.9861
2017-4-24,1209.63,-1.8094,11.9551
2017-4-25,1250.45,3.3746,10.3676
2017-4-26,1265.99,1.2428,11.8065
2017-4-27,1281.88,1.2551,15.295
2017-4-28,1317.74,2.7975,16.3875
2017-4-29,1317.84,0.0076,14.9395
2017-4-30,1321.87,0.3058,15.3029
2017-5-1,1348.3,1.9994,13.5194
2017-5-2,1421.03,5.3942,16.7881
2017-5-3,1453.78,2.3047,16.9564
2017-5-4,1490.72,2.541,21.3088
2017-5-5,1540.87,3.3641,23.6221
2017-5-6,1556.81,1.0345,24.2037
2017-5-7,1579.47,1.4555,29.5847
2017-5-8,1596.92,1.1048,36.6475
2017-5-9,1723.89,7.9509,41.2073
2017-5-10,1756.52,1.8928,49.2412
2017-5-11,1780.37,1.3578,45.1973
2017-5-12,1845.76,3.6728,45.032
2017-5-13,1723.12,-6.6444,37.538
2017-5-14,1800.86,4.5116,41.4003
2017-5-15,1808.44,0.4209,40.9205
2017-5-16,1741.7,-3.6905,42.9175
2017-5-17,1726.73,-0.8595,48.8766
2017-5-18,1818.7,5.3263,65.3842
2017-5-19,1897.37,4.3256,63.5146
2017-5-20,1984.24,4.5784,66.3461
2017-5-21,2067.03,4.1724,64.332
2017-5-22,2043.19,-1.1533,69.4786
2017-5-23,2191.56,7.2617,77.845
2017-5-24,2321.37,5.9232,93.5819
2017-5-25,2446.24,5.3792,94.9591
2017-5-26,2320.89,-5.1242,90.0372
2017-5-27,2196.27,-5.3695,77.2061
2017-5-28,2054.08,-6.4742,70.5883
2017-5-29,2159.43,5.1288,76.0871
2017-5-30,2255.36,4.4424,82.0234
2017-5-31,2187.19,-3.0226,74.6108
2017-6-1,2288.33,4.6242,78.4046
2017-6-2,2404.03,5.0561,81.3933
2017-6-3,2493.72,3.7308,81.2645
2017-6-4,2547.79,2.1682,84.4261
2017-6-5,2512.4,-1.389,83.7716
2017-6-6,2690.84,7.1024,86.1547
2017-6-7,2869.38,6.6351,93.3233
2017-6-8,2720.49,-5.1889,87.8001
2017-6-9,2807.44,3.1961,90.0842
2017-6-10,2828.14,0.7373,90.808
2017-6-11,2942.41,4.0405,93.3874
2017-6-12,2953.22,0.3674,94.0694
2017-6-13,2680.91,-9.2208,87.4039
2017-6-14,2716.88,1.3417,89.0045
2017-6-15,2499.58,-7.9981,80.5515
2017-6-16,2469.57,-1.2006,78.4435
2017-6-17,2514.01,1.7995,79.3539
2017-6-18,2655.35,5.6221,83.438
2017-6-19,2549.03,-4.004,79.5206
2017-6-20,2591.26,1.6567,79.6629
2017-6-21,2709.43,4.5603,84.769
2017-6-22,2691.03,-0.6791,83.3367
2017-6-23,2707.34,0.6061,85.7522
2017-6-24,2738.52,1.1517,83.5293
2017-6-25,2607.25,-4.7935,77.493
2017-6-26,2590.57,-0.6398,75.5981
2017-6-27,2478.45,-4.328,68.4726
2017-6-28,2553.03,3.0091,71.4741
2017-6-29,2567.56,0.5691,71.7374
2017-6-30,2539.24,-1.103,68.635
2017-7-1,2492.6,-1.8368,61.404
2017-7-2,2436.4,-2.2547,56.8446
2017-7-3,2498.56,2.5513,56.8549
2017-7-4,2561,2.499,55.9898
2017-7-5,2602.87,1.6349,56.5902
2017-7-6,2608.1,0.2009,55.3356
2017-7-7,2608.59,0.0188,54.2496
2017-7-8,2520.27,-3.3857,42.913
2017-7-9,2572.61,2.0768,43.097
2017-7-10,2525.25,-1.8409,39.8983
2017-7-11,2385.89,-5.5187,30.7068
2017-7-12,2332.77,-2.2264,35.1248
2017-7-13,2402.7,2.9977,33.6109
2017-7-14,2360.59,-1.7526,31.4374
2017-7-15,2230.12,-5.527,29.6009
2017-7-16,1991.98,-10.6783,19.7821
2017-7-17,1932.62,-2.9799,11.4759
2017-7-18,2233.52,15.5695,22.7198
2017-7-19,2323.08,4.0098,22.1512
2017-7-20,2269.89,-2.2896,15.6892
2017-7-21,2838.41,25.0461,41.8886
2017-7-22,2668.63,-5.9815,28.6454
2017-7-23,2808.1,5.2263,27.9485
2017-7-24,2732.7,-2.6851,19.8842
2017-7-25,2757.5,0.9075,25.9159
2017-7-26,2577.77,-6.5179,24.7675
2017-7-27,2538.71,-1.5153,29.7264
2017-7-28,2679.73,5.5548,30.1524
2017-7-29,2807.02,4.7501,30.4601
2017-7-30,2724.39,-2.9437,30.539
2017-7-31,2763.24,1.426,27.3408
2017-8-1,2871.3,3.9106,26.1953
2017-8-2,2727.13,-5.0211,17.4434
2017-8-3,2709.56,-0.6443,14.6309
2017-8-4,2806.93,3.5936,19.6135
2017-8-5,2897.63,3.2313,15.7424
2017-8-6,3257.61,12.4233,21.5306
2017-8-7,3212.78,-1.3762,25.3433
2017-8-8,3370.22,4.9004,27.0476
2017-8-9,3420.4,1.4889,27.7992
2017-8-10,3341.84,-2.2968,21.4619
2017-8-11,3373.82,0.957,22.0515
2017-8-12,3650.63,8.2046,39.4769
2017-8-13,3880.04,6.2841,44.4193
2017-8-14,4066.1,4.7953,57.2127
2017-8-15,4326.99,6.4162,64.8295
2017-8-16,4200.34,-2.927,60.103
2017-8-17,4384.44,4.383,58.8639
2017-8-18,4324.34,-1.3708,61.4971
2017-8-19,4137.75,-4.3149,55.5255
2017-8-20,4189.31,1.2461,52.2113
2017-8-21,4090.48,-2.3591,50.5313
2017-8-22,3998.35,-2.2523,47.6729
2017-8-23,4089.01,2.2674,48.7886
2017-8-24,4137.6,1.1883,54.7704
2017-8-25,4332.82,4.7182,60.1284
2017-8-26,4372.06,0.9056,65.362
2017-8-27,4345.1,-0.6166,61.7363
2017-8-28,4384.45,0.9056,62.0728
2017-8-29,4389.21,0.1086,63.2844
2017-8-30,4570.36,4.1272,69.2484
2017-8-31,4555.59,-0.3232,71.1799
2017-9-1,4701.76,3.2086,71.8372
2017-9-2,4901.42,4.2465,73.5847
2017-9-3,4585.27,-6.4502,65.4996
2017-9-4,4591.63,0.1387,65.4374
2017-9-5,4228.29,-7.9131,57.5055
2017-9-6,4376.59,3.5073,64.3985
2017-9-7,4589.14,4.8565,67.1782
2017-9-8,4605.16,0.3491,69.3682
2017-9-9,4229.81,-8.1506,66.7363
2017-9-10,4229.34,-0.0111,68.9516
2017-9-11,4122.47,-2.5269,63.427
2017-9-12,4168.88,1.1258,66.3054
2017-9-13,4131.98,-0.8851,70.9473
2017-9-14,3875.37,-6.2103,75.4153
2017-9-15,3166.3,-18.2968,60.0984
2017-9-16,3637.75,14.8896,59.4185
2017-9-17,3606.28,-0.8651,54.5436
2017-9-18,3591.09,-0.4212,56.412
2017-9-19,4073.79,13.4416,44.8075
2017-9-20,3916.36,-3.8645,46.9245
2017-9-21,3901.47,-0.3802,41.318
2017-9-22,3628.02,-7.0089,36.9942
2017-9-23,3629.92,0.0524,36.1391
2017-9-24,3796.15,4.5794,47.2364
2017-9-25,3681.58,-3.0181,45.7336
2017-9-26,3928.41,6.7045,46.8833
2017-9-27,3892.94,-0.9029,41.2303
2017-9-28,4197.13,7.8139,51.9879
2017-9-29,4171.62,-0.6078,49.9541
2017-9-30,4166.11,-0.1321,45.9114
2017-10-1,4341.05,4.1991,55.1316
2017-10-2,4395.81,1.2614,57.0373
2017-10-3,4408.46,0.2878,53.7315
2017-10-4,4319.37,-2.0209,48.4793
2017-10-5,4229.88,-2.0718,33.9842
2017-10-6,4324.46,2.236,37.5964
2017-10-7,4369.35,1.038,33.734
2017-10-8,4429.67,1.3805,33.6256
2017-10-9,4614.52,4.173,40.0954
2017-10-10,4776.21,3.5039,42.6423
2017-10-11,4789.25,0.273,34.7107
2017-10-12,4829.58,0.8421,29.2687
2017-10-13,5464.16,13.1394,37.6128
2017-10-14,5643.53,3.2827,34.4793
2017-10-15,5835.96,3.4097,40.816
2017-10-16,5687.57,-2.5427,33.8903
2017-10-17,5741.58,0.9496,36.2107
2017-10-18,5603.82,-2.3993,38.1263
2017-10-19,5583.74,-0.3583,36.5219
2017-10-20,5708.11,2.2274,41.1084
2017-10-21,5996.79,5.0574,48.4181
2017-10-22,6036.66,0.6649,46.8156
2017-10-23,6006,-0.5079,45.1194
2017-10-24,5935.52,-1.1735,39.2277
2017-10-25,5524.6,-6.9231,31.399
2017-10-26,5747.95,4.0428,36.0584
2017-10-27,5899.74,2.6408,37.7936
2017-10-28,5787.82,-1.897,35.788
2017-10-29,5754.44,-0.5767,31.0841
2017-10-30,6114.85,6.2632,37.6705
2017-10-31,6132.02,0.2808,34.7427
2017-11-1,6440.97,5.0383,35.5345
2017-11-2,6777.77,5.229,47.2137
2017-11-3,7087.53,4.5702,51.6452
2017-11-4,7164.48,1.0857,60.644
2017-11-5,7404.52,3.3504,60.4871
2017-11-6,7403.22,-0.0176,55.613
2017-11-7,7023.1,-5.1345,50.1294
2017-11-8,7141.38,1.6842,59.9642
2017-11-9,7446.83,4.2772,64.2525
2017-11-10,7173.73,-3.6673,63.1121
2017-11-11,6618.61,-7.7382,54.2481
2017-11-12,6295.45,-4.8826,50.2506
2017-11-13,5938.25,-5.6739,50.787
2017-11-14,6561.48,10.4952,79.579
2017-11-15,6634.76,1.1168,65.8062
2017-11-16,7323.24,10.3769,77.0482
2017-11-17,7853.57,7.2417,84.7111
2017-11-18,7697.21,-1.9909,69.2786
2017-11-19,7766.03,0.8941,74.0372
2017-11-20,8039.07,3.5158,77.9332
2017-11-21,8205.74,2.0732,87.0153
2017-11-22,8077.95,-1.5573,85.4056
2017-11-23,8232.38,1.9117,82.7379
2017-11-24,8074.02,-1.9236,83.8324
2017-11-25,8241.71,2.0769,79.2048
2017-11-26,8789.04,6.641,86.7487
2017-11-27,9352.72,6.4134,85.3482
2017-11-28,9823.43,5.0329,90.9889
2017-11-29,10077.4,2.5853,93.7063
2017-11-30,9906.79,-1.693,87.8142
2017-12-1,10198.6,2.9456,89.4984
2017-12-2,10978.3,7.6452,96.8558
2017-12-3,11082.7,0.951,99.8277
2017-12-4,11315.4,2.0997,103.9992
2017-12-5,11685.7,3.2725,105.0357
2017-12-6,11923.4,2.0341,106.0318
2017-12-7,14266.1,19.6479,124.2992
2017-12-8,17802.9,24.7916,144.9178
2017-12-9,16523.3,-7.1876,134.2263
2017-12-10,15168.4,-8.1999,125.7534
2017-12-11,15427.4,1.7075,126.6188
2017-12-12,16919.8,9.6737,123.1531
2017-12-13,17500,3.4291,123.2995
2017-12-14,16384.6,-6.3737,113.5161
2017-12-15,16601.3,1.3226,117.3814
2017-12-16,17760.3,6.9814,123.4132
2017-12-17,19475.8,9.6592,135.4717
2017-12-18,19106.4,-1.8967,133.9333
2017-12-19,19118.3,0.0623,131.7682
2017-12-20,17760.3,-7.1031,119.6077
2017-12-21,16642.4,-6.2944,112.6484
2017-12-22,15898,-4.4729,108.6834
2017-12-23,13948.7,-12.2613,97.5956
2017-12-24,14608.2,4.728,109.2467
2017-12-25,13995.9,-4.1915,101.0124
2017-12-26,14036.6,0.2908,98.6624
2017-12-27,16163.5,15.1525,115.7119
2017-12-28,15864.1,-1.8523,114.4363
2017-12-29,14695.8,-7.3644,100.8087
2017-12-30,14681.9,-0.0946,100.4333
2017-12-31,12897.7,-12.1524,83.2426
2018-1-1,14112.2,9.4164,87.43
2018-1-2,13625,-3.4523,79.4075
2018-1-3,14978.2,9.9317,88.2535
2018-1-4,15270.7,1.9528,86.8559
2018-1-5,15477.2,1.3523,88.2258
2018-1-6,17462.1,12.8247,106.185
2018-1-7,17527.3,0.3734,104.8742
2018-1-8,16476.2,-5.9969,94.6001
2018-1-9,15123.7,-8.2088,90.0586
2018-1-10,14588.5,-3.5388,94.258
2018-1-11,14968.2,2.6027,101.7433
2018-1-12,13453.9,-10.1168,97.3004
2018-1-13,13952.4,3.7052,90.5104
2018-1-14,14370.8,2.9988,92.3924
2018-1-15,13767.3,-4.1995,77.816
2018-1-16,13836.1,0.4997,71.074
2018-1-17,11431.1,-17.3821,55.6828
2018-1-18,11198.8,-2.0322,52.7565
2018-1-19,11429.8,2.0627,51.3034
2018-1-20,11656.2,1.9808,51.211
2018-1-21,12889.2,10.5781,63.3464
2018-1-22,11633.1,-9.7454,51.6893
2018-1-23,10944.5,-5.9193,47.6936
2018-1-24,10903.4,-0.3755,45.2412
2018-1-25,11421.7,4.7536,43.3538
2018-1-26,11256,-1.4507,35.4897
2018-1-27,11174.9,-0.7205,29.7363
2018-1-28,11475.3,2.6882,29.8392
2018-1-29,11755.5,2.4418,33.974
2018-1-30,11306.8,-3.8169,27.2115
2018-1-31,10108.2,-10.6007,8.9656
2018-2-1,10237.3,1.2772,9.2918
2018-2-2,9142.28,-10.6964,-3.5043
2018-2-3,8852.12,-3.1738,-9.9506
2018-2-4,9175.7,3.6554,-8.3293
2018-2-5,8270.54,-9.8648,-37.842
2018-2-6,7051.75,-14.7365,-77.3701
2018-2-7,7755.49,9.9797,-60.2028
2018-2-8,7637.86,-1.5167,-53.5196
2018-2-9,8271.84,8.3005,-46.9266
2018-2-10,8720.08,5.4189,-51.1814
2018-2-11,8616.13,-1.1921,-55.8026
2018-2-12,8141.43,-5.5094,-54.9383
2018-2-13,8926.72,9.6456,-46.6153
2018-2-14,8599.92,-3.6609,-57.2576
2018-2-15,9488.32,10.3303,-56.5865
2018-2-16,10135.7,6.8229,-47.8669
2018-2-17,10207.5,0.7084,-47.2208
2018-2-18,11123.4,8.9728,-31.1449
2018-2-19,10552.6,-5.1315,-29.982
2018-2-20,11231.8,6.4363,-19.0728
2018-2-21,11372.2,1.25,-5.5615
2018-2-22,10660.4,-6.2591,-16.5486
2018-2-23,9937.07,-6.7852,-19.1423
2018-2-24,10287.7,3.5285,-15.9046
2018-2-25,9796.42,-4.7754,-35.8325
2018-2-26,9669.43,-1.2963,-35.2765
2018-2-27,10393.9,7.4924,-20.4197
2018-2-28,10687.2,2.8218,-17.5033
2018-3-1,10385,-2.8277,-8.1786
2018-3-2,10977.4,5.7044,-11.8906
2018-3-3,11101.9,1.1341,-7.3042
2018-3-4,11497.4,3.5625,-13.6734
2018-3-5,11532.4,0.3044,-15.3218
2018-3-6,11500.1,-0.2801,-16.9542
2018-3-7,10803.9,-6.0539,-35.8328
2018-3-8,9951.44,-7.8903,-44.0965
2018-3-9,9414.69,-5.3937,-43.4933
2018-3-10,9350.59,-0.6809,-35.9654
2018-3-11,8852.78,-5.3238,-37.7504
2018-3-12,9602.93,8.4736,-31.8795
2018-3-13,9173.04,-4.4767,-26.2394
2018-3-14,9214.65,0.4536,-29.491
2018-3-15,8290.76,-10.0263,-42.5161
2018-3-16,8322.91,0.3878,-37.9288
2018-3-17,8321.91,-0.012,-38.4405
2018-3-18,7890.52,-5.1838,-26.2422
2018-3-19,8344.12,5.7487,-18.4613
2018-3-20,8619.67,3.3023,-17.2217
2018-3-21,8937.48,3.687,-15.5155
2018-3-22,8939.44,0.0219,-26.0717
2018-3-23,8736.25,-2.273,-18.5993
2018-3-24,8901.95,1.8967,-10.7833
2018-3-25,8612.81,-3.2481,-13.6559
2018-3-26,8498.47,-1.3276,-19.7371
2018-3-27,8200,-3.512,-21.7984
2018-3-28,7836.83,-4.4289,-25.5068
2018-3-29,7979.07,1.815,-26.38
2018-3-30,7171.45,-10.1217,-38.9435
2018-3-31,6892.48,-3.89,-39.0166
2018-4-1,7003.06,1.6044,-26.8115
2018-4-2,6844.86,-2.259,-30.3477
2018-4-3,7102.26,3.7605,-15.8908
2018-4-4,7456.41,4.9864,-7.7306
2018-4-5,6848.65,-8.1508,-19.5368
2018-4-6,6815.96,-0.4773,-10.1493
2018-4-7,6630.51,-2.7208,1.8664
2018-4-8,6919.98,4.3657,-3.7476
2018-4-9,7044.32,1.7968,-0.4341
2018-4-10,6795.44,-3.5331,-12.2677
2018-4-11,6843.47,0.7068,-16.9798
2018-4-12,6955.38,1.6353,-14.1524
2018-4-13,7901.09,13.5968,4.9538
2018-4-14,7874.67,-0.3344,-5.0262
2018-4-15,7999.33,1.5831,0.2178
2018-4-16,8337.57,4.2284,-5.8841
2018-4-17,8071.66,-3.1893,-15.8963
2018-4-18,7944.43,-1.5763,-18.181
2018-4-19,8159.27,2.7043,-24.4495
2018-4-20,8286.88,1.564,-17.754
2018-4-21,8848.79,6.7807,-17.4096
2018-4-22,8925.06,0.8619,-17.7977
2018-4-23,8794.39,-1.4641,-13.0027
2018-4-24,8934.34,1.5914,-4.6261
2018-4-25,9701.03,8.5814,0.4268
2018-4-26,8867.32,-8.594,-3.3918
2018-4-27,9290.63,4.7738,2.6783
2018-4-28,8939.27,-3.7819,-8.596
2018-4-29,9346.41,4.5545,-6.8633
2018-4-30,9426.11,0.8527,-3.1829
2018-5-1,9251.47,-1.8527,-10.74
2018-5-2,9104.6,-1.5875,-13.4616
2018-5-3,9233.97,1.4209,-15.6032
2018-5-4,9695.5,4.9982,-10.9094
2018-5-5,9700.28,0.0493,-10.58
2018-5-6,9845.31,1.4951,-3.031
2018-5-7,9645.67,-2.0278,2.8315
2018-5-8,9380.87,-2.7453,5.4799
2018-5-9,9223.73,-1.6751,4.4857
2018-5-10,9325.96,1.1083,10.9178
2018-5-11,9052.96,-2.9273,-0.4831
2018-5-12,8441.44,-6.7549,-2.7613
2018-5-13,8515.49,0.8772,-2.3377
2018-5-14,8713.1,2.3206,10.0092
2018-5-15,8705.19,-0.0908,9.5306
2018-5-16,8504.41,-2.3064,7.2362
2018-5-17,8370.05,-1.5799,10.8401
2018-5-18,8091.83,-3.324,1.7674
2018-5-19,8255.73,2.0255,0.4906
2018-5-20,8246.99,-0.1059,-3.3023
2018-5-21,8522.33,3.3387,0.0145
2018-5-22,8419.87,-1.2023,1.0852
2018-5-23,8037.08,-4.5463,-5.3578
2018-5-24,7561.12,-5.9221,-8.0318
2018-5-25,7592.3,0.4124,-6.2918
2018-5-26,7486.48,-1.3938,-4.1736
2018-5-27,7362.08,-1.6617,-1.4064
2018-5-28,7371.31,0.1254,-3.096
2018-5-29,7129.46,-3.281,3.7447
2018-5-30,7469.73,4.7727,12.4074
2018-5-31,7406.15,-0.8512,9.9518
2018-6-1,7500.7,1.2766,13.4874
2018-6-2,7536.72,0.4802,10.2071
2018-6-3,7632.09,1.2654,6.4861
2018-6-4,7722.53,1.185,15.8219
2018-6-5,7500.9,-2.8699,13.4293
2018-6-6,7625.97,1.6674,17.8175
2018-6-7,7650.82,0.3259,13.7777
2018-6-8,7685.14,0.4486,12.4295
2018-6-9,7632.52,-0.6847,15.2779
2018-6-10,7499.55,-1.7422,12.8289
2018-6-11,6799.29,-9.3374,1.8562
2018-6-12,6905.82,1.5668,-10.1738
2018-6-13,6596.88,-4.4736,-14.313
2018-6-14,6342.75,-3.8523,-19.7484
2018-6-15,6674.08,5.2238,-18.753
2018-6-16,6455.45,-3.2758,-18.8395
2018-6-17,6545.53,1.3954,-15.8678
2018-6-18,6510.07,-0.5417,-19.1138
2018-6-19,6742.39,3.5686,-17.1092
2018-6-20,6770.76,0.4208,-23.4691
2018-6-21,6780.09,0.1378,-24.1932
2018-6-22,6737.88,-0.6226,-23.3517
2018-6-23,6090.1,-9.614,-34.5571
2018-6-24,6164.28,1.218,-41.9205
2018-6-25,6171.97,0.1248,-33.2017
2018-6-26,6253.55,1.3218,-36.6537
2018-6-27,6084.4,-2.7049,-35.5767
2018-6-28,6153.16,1.1301,-39.0011
2018-6-29,5898.13,-4.1447,-43.9985
2018-6-30,6214.22,5.3592,-36.7866
2018-7-1,6411.68,3.1776,-32.0215
2018-7-2,6380.38,-0.4882,-33.9306
2018-7-3,6596.66,3.3898,-35.539
2018-7-4,6550.87,-0.6941,-36.2824
2018-7-5,6599.71,0.7455,-37.032
2018-7-6,6638.69,0.5906,-34.4136
2018-7-7,6668.71,0.4522,-31.2161
2018-7-8,6857.8,2.8355,-26.7055
2018-7-9,6775.08,-1.2062,-29.02
2018-7-10,6739.21,-0.5294,-26.6221
2018-7-11,6330.77,-6.0607,-25.9279
2018-7-12,6396.78,1.0427,-25.7624
2018-7-13,6235.03,-2.5286,-30.6116
2018-7-14,6247.5,0.2,-30.3208
2018-7-15,6272.7,0.4034,-27.611
2018-7-16,6357.01,1.3441,-24.687
2018-7-17,6739.65,6.0192,-15.3438
2018-7-18,7315.32,8.5415,-8.8278
2018-7-19,7378.2,0.8596,-7.8623
2018-7-20,7467.4,1.209,-9.992
2018-7-21,7352.72,-1.5357,-10.3254
2018-7-22,7417.8,0.8851,-4.894
